"","population","county","state","median_age","household_income","per_capita_income","poverty_count","poverty_rate","unemployment_rate"
"2100",531670,"Montgomery","Ohio",39.2,51542,30034,85528,16.0866703030075,3.17471363815901
"2101",14640,"Morgan","Ohio",44.5,42341,22937,2774,18.948087431694,1.89207650273224
"2102",35043,"Morrow","Ohio",42.2,59452,28257,3363,9.59678109750877,1.6436948891362
"2103",86131,"Muskingum","Ohio",40.3,47254,25148,13396,15.55305290778,2.90836052060234
"2104",14416,"Noble","Ohio",50.4,46897,24440,1874,12.9994450610433,1.57463928967814
"2105",40632,"Ottawa","Ohio",49.3,59099,34560,4044,9.95274660366214,1.88521362472928
"2106",18809,"Paulding","Ohio",42.1,55330,28300,1843,9.79850071774151,1.96182678504971
"2107",36022,"Perry","Ohio",40.2,50150,23484,6783,18.8301593470657,3.21747820776192
"2108",57762,"Pickaway","Ohio",39.7,63633,27760,6431,11.1336172570202,1.90090370832035
"2109",28000,"Pike","Ohio",40.8,42832,24318,5161,18.4321428571429,2.57142857142857
"2110",162511,"Portage","Ohio",38,57618,30054,19808,12.188713379402,2.99056679240174
"2111",41093,"Preble","Ohio",42.7,58957,28890,4100,9.97736840824471,1.80079332246368
"2112",33911,"Putnam","Ohio",39.8,64822,31743,2557,7.54032614785763,1.62484149685943
"2113",121100,"Richland","Ohio",41.1,49547,25585,15321,12.6515276630884,2.41618497109827
"2114",76948,"Ross","Ohio",41,51092,24913,12307,15.9939179705775,2.63684566200551
"2115",59029,"Sandusky","Ohio",42.2,54089,27319,6706,11.3605177116333,2.29209371664775
"2116",76040,"Scioto","Ohio",39.9,41330,23719,16330,21.4755391899001,3.05234087322462
"2117",55351,"Seneca","Ohio",39.9,52500,27100,6663,12.037722895702,2.20772885765388
"2118",48749,"Shelby","Ohio",39.5,63806,29381,4240,8.69761431003713,2.41235717655747
"2119",372404,"Stark","Ohio",42.1,53860,29495,49165,13.2020601282478,2.75292424356344
"2120",541334,"Summit","Ohio",41,57181,33606,70281,12.9829273609269,2.81766894375746
"2121",200367,"Trumbull","Ohio",44.3,47280,26935,33883,16.910469288855,2.2009612361317
"2122",92335,"Tuscarawas","Ohio",41,53243,27057,11645,12.6116857096442,2.09671305572102
"2123",56707,"Union","Ohio",38,86715,37384,3143,5.54252561412171,0.962844093321812
"2124",28261,"Van Wert","Ohio",41.2,54254,27115,3090,10.9337956901737,1.97091398039701
"2125",13083,"Vinton","Ohio",42.9,45673,21781,2447,18.7036612397768,3.11855079110296
"2126",229132,"Warren","Ohio",39.4,87125,41792,10071,4.39528306827505,1.57027390325227
"2127",60426,"Washington","Ohio",44.3,50021,28782,8337,13.7970410088373,1.88164035349022
"2128",116099,"Wayne","Ohio",38.7,58300,27884,12618,10.8683106658972,1.72783572640591
"2129",36816,"Williams","Ohio",41.4,53183,27124,3966,10.7724902216428,1.92307692307692
"2130",130150,"Wood","Ohio",34.9,62390,32431,15936,12.2443334613907,2.53784095274683
"2131",22000,"Wyandot","Ohio",42.1,55767,28541,1611,7.32272727272727,1.40454545454545
"2132",22220,"Adair","Oklahoma",37.2,34695,17026,6124,27.5607560756076,1.83618361836184
"2133",5847,"Alfalfa","Oklahoma",44.2,61852,27615,433,7.40550709765692,0.90644775098341
"2134",13823,"Atoka","Oklahoma",40.2,39316,20443,2538,18.3607031758663,1.72900238732547
"2135",5377,"Beaver","Oklahoma",39,52349,24514,599,11.1400409150084,2.00855495629533
"2136",22268,"Beckham","Oklahoma",35.9,50721,24480,3363,15.1023890784983,1.33824321896892
"2137",9556,"Blaine","Oklahoma",43.5,45792,25851,981,10.2658015906237,1.14064462118041
"2138",46457,"Bryan","Oklahoma",37.2,44212,23979,7728,16.6347374991928,2.5120003444045
"2139",29242,"Caddo","Oklahoma",37.7,46592,23167,5274,18.0357020723617,2.77682785035223
"2140",140455,"Canadian","Oklahoma",35.9,72056,30755,11389,8.10864689758286,1.94937880459934
"2141",48319,"Carter","Oklahoma",38.2,51419,26094,7637,15.8053767669033,2.51660837351766
"2142",48664,"Cherokee","Oklahoma",35.3,42774,22161,10362,21.2929475587703,3.33922406707217
"2143",14807,"Choctaw","Oklahoma",42,34489,21277,4032,27.230364017019,2.89052475180658
"2144",2174,"Cimarron","Oklahoma",43.8,46328,29115,363,16.6973321067157,0.229990800367985
"2145",279274,"Cleveland","Oklahoma",34.2,64016,31571,32098,11.4933721005178,2.27482687253378
"2146",5581,"Coal","Oklahoma",42,40938,24055,1207,21.6269485755241,2.18598817416234
"2147",121762,"Comanche","Oklahoma",33,52161,26449,17964,14.7533713309571,3.21036119643238
"2148",5858,"Cotton","Oklahoma",43.5,50885,23564,1037,17.7022874701263,2.93615568453397
"2149",14390,"Craig","Oklahoma",42.1,43329,21318,2503,17.3940236275191,2.0778318276581
"2150",71427,"Creek","Oklahoma",40.3,51318,26044,10555,14.7773251011522,1.6884371456172
"2151",29152,"Custer","Oklahoma",31.4,49900,26520,5000,17.1514818880351,1.5607848518112
"2152",42433,"Delaware","Oklahoma",46.7,41696,24070,7690,18.1226875309311,2.53340560412886
"2153",4922,"Dewey","Oklahoma",39.2,52428,28310,799,16.2332385209265,1.13774888256806
"2154",4015,"Ellis","Oklahoma",44.1,53245,28195,634,15.7907845579078,3.16313823163138
"2155",61898,"Garfield","Oklahoma",35.8,54006,28333,8279,13.3752302174545,2.35387249991922
"2156",27835,"Garvin","Oklahoma",39.3,47125,24880,4166,14.9667684569786,1.27896533141728
"2157",55071,"Grady","Oklahoma",39.2,60875,30242,6253,11.3544333678343,1.6179114234352
"2158",4397,"Grant","Oklahoma",42.6,57727,28815,293,6.66363429611098,1.70570843757107
"2159",5861,"Greer","Oklahoma",40.4,41488,18907,975,16.6353864528237,2.33748507080703
"2160",2710,"Harmon","Oklahoma",40.6,48344,26045,383,14.1328413284133,1.77121771217712
"2161",3760,"Harper","Oklahoma",39.7,46154,24130,554,14.7340425531915,1.1968085106383
"2162",12687,"Haskell","Oklahoma",41,42348,22074,2391,18.8460628990305,3.45235280208087
"2163",13372,"Hughes","Oklahoma",39.4,39365,20572,2465,18.4340412802872,2.79688902183667
"2164",25063,"Jackson","Oklahoma",34.1,49703,25555,4204,16.7737301998963,2.24633922515262
"2165",6158,"Jefferson","Oklahoma",41.5,39895,24313,1283,20.8346865865541,2.51705099058136
"2166",11064,"Johnston","Oklahoma",40.1,41332,21197,2238,20.2277657266811,3.2176428054953
"2167",44402,"Kay","Oklahoma",38.4,46809,26189,7517,16.9294175938021,3.02238637899194
"2168",15694,"Kingfisher","Oklahoma",37.7,57777,31724,1865,11.8835223652351,2.38307633490506
"2169",8886,"Kiowa","Oklahoma",42.9,38019,21482,2072,23.3175782129192,2.28449246004952
"2170",10348,"Latimer","Oklahoma",41.3,44214,25240,1859,17.964824120603,4.24236567452648
"2171",50026,"Le Flore","Oklahoma",39.4,40677,20902,10082,20.1535201695119,2.27281813457002
"2172",34895,"Lincoln","Oklahoma",41.2,50671,25255,4778,13.6925060896977,2.00601805416249
"2173",46683,"Logan","Oklahoma",38.5,65357,31105,6302,13.4995608679819,1.87220187220187
"2174",10063,"Love","Oklahoma",39.4,49399,22036,1491,14.8166550730398,1.80860578356355
"2175",7692,"Major","Oklahoma",41.1,54332,28609,942,12.2464898595944,1.30005200208008
"2176",16505,"Marshall","Oklahoma",42.8,45746,22781,2755,16.691911541957,1.65404422902151
"2177",41044,"Mayes","Oklahoma",40.6,50345,24472,7317,17.8272098236039,2.48026508137608
"2178",39247,"McClain","Oklahoma",38.5,67662,32259,3021,7.69740362320687,1.82689122735496
"2179",33016,"McCurtain","Oklahoma",38.8,37061,20671,7392,22.3891446571359,2.29585655439787
"2180",19725,"McIntosh","Oklahoma",47.8,39084,23268,4027,20.4157160963245,2.40304182509506
"2181",13946,"Murray","Oklahoma",42.9,52478,26943,2089,14.9792055069554,1.72092356231177
"2182",68736,"Muskogee","Oklahoma",37.9,43078,23826,13641,19.8454958100559,2.5794343575419
"2183",11335,"Noble","Oklahoma",41.2,56117,28011,1207,10.6484340538156,1.9673577415086
"2184",10322,"Nowata","Oklahoma",42.4,43145,22930,1605,15.5493121488084,3.43925595814765
"2185",12067,"Okfuskee","Oklahoma",40.2,38411,18437,2889,23.9413275876357,2.6601475097373
"2186",787216,"Oklahoma","Oklahoma",34.6,54520,31609,123116,15.6394178980102,2.24347574236296
"2187",38749,"Okmulgee","Oklahoma",39,42998,23431,7230,18.6585460269942,3.6233193114661
"2188",47226,"Osage","Oklahoma",42.5,49103,25473,7136,15.1103205861178,2.59179265658747
"2189",31454,"Ottawa","Oklahoma",38,39872,20814,6302,20.0356075538882,2.47663254276086
"2190",16412,"Pawnee","Oklahoma",41.9,48009,24303,2567,15.6409943943456,1.67560321715818
"2191",81815,"Payne","Oklahoma",27.3,41603,24057,19739,24.1263826926603,1.93851983132677
"2192",44146,"Pittsburg","Oklahoma",40.3,46784,25524,7057,15.9855932587324,2.69107053866715
"2193",38355,"Pontotoc","Oklahoma",35.7,50392,26187,5414,14.1154999348195,2.10402815799765
"2194",72154,"Pottawatomie","Oklahoma",37.7,49250,24178,11177,15.4904786983397,2.66651883471464
"2195",11128,"Pushmataha","Oklahoma",44.5,37692,22435,2244,20.1653486700216,3.09130122214234
"2196",3667,"Roger Mills","Oklahoma",40.6,51302,30866,626,17.0711753476957,2.89064630488137
"2197",91353,"Rogers","Oklahoma",39.1,65434,32148,8865,9.70411480739549,2.28782853327203
"2198",24832,"Seminole","Oklahoma",38.8,39373,20666,4910,19.7728737113402,3.15318943298969
"2199",41709,"Sequoyah","Oklahoma",40.8,40351,20384,8851,21.220839626939,2.94420868397708
"2200",43647,"Stephens","Oklahoma",40.7,47214,25769,6100,13.9757600751483,2.93949183219923
"2201",20805,"Texas","Oklahoma",33,52282,22003,3988,19.1684691180005,1.44196106705119
"2202",7413,"Tillman","Oklahoma",42.7,42280,21974,1402,18.9127208957237,1.51085930122757
"2203",646419,"Tulsa","Oklahoma",35.7,55517,32044,95237,14.7330137263911,2.76384202815821
"2204",78958,"Wagoner","Oklahoma",38.8,62795,29415,8116,10.2788824438309,2.94586995617923
"2205",51886,"Washington","Oklahoma",40.2,54997,30847,6738,12.9861619704737,2.36094514898046
"2206",11225,"Washita","Oklahoma",39.1,53274,26265,1583,14.1024498886414,2.28953229398664
"2207",9043,"Woods","Oklahoma",33.4,54282,27427,1077,11.9097644586973,2.36647130377087
"2208",20727,"Woodward","Oklahoma",36.5,60147,28915,2253,10.8698798668404,2.28687219568679
"2209",16019,"Baker","Oregon",48,45998,28700,1921,11.9920094887321,3.33354141956427
"2210",91107,"Benton","Oregon",33,62077,33817,16319,17.9119057811145,2.77366173839551
"2211",410463,"Clackamas","Oregon",41.5,80484,41492,32603,7.94298146239734,2.35806881497236
"2212",39102,"Clatsop","Oregon",44.2,54886,29757,3864,9.88184747583244,2.53695463147665
"2213",51375,"Columbia","Oregon",43.3,62257,31883,5928,11.5386861313869,2.94306569343066
"2214",63686,"Coos","Oregon",48.6,45051,27582,10111,15.8763307477311,3.21106679647018
"2215",23011,"Crook","Oregon",47.5,49006,27007,3082,13.393594367911,2.95945417409065
"2216",22650,"Curry","Oregon",56.3,48440,30021,2796,12.3443708609272,3.02869757174393
"2217",186251,"Deschutes","Oregon",42.4,67043,35507,19976,10.7253115419515,2.7897836790138
"2218",109114,"Douglas","Oregon",47.1,47267,26478,15801,14.4811848158806,2.82090290888429
"2219",1878,"Gilliam","Oregon",50.1,47500,26482,194,10.3301384451544,3.19488817891374
"2220",7189,"Grant","Oregon",52.9,44712,27367,1283,17.8467102517735,3.92265961886215
"2221",7267,"Harney","Oregon",45.9,40735,26370,751,10.3343883308105,3.90807761111876
"2222",23209,"Hood River","Oregon",39.3,65679,34926,1419,6.11400749709165,1.93028566504373
"2223",216574,"Jackson","Oregon",42.6,53412,30250,33234,15.3453323113578,2.75979572801906
"2224",23607,"Jefferson","Oregon",40.8,53277,23987,4017,17.0161392807218,3.7107637565129
"2225",86251,"Josephine","Oregon",47.7,45616,25167,15384,17.836314941276,3.49793045877729
"2226",66921,"Klamath","Oregon",42.2,46491,25880,12853,19.2062282392672,3.48918874493806
"2227",7837,"Lake","Oregon",48.6,37898,24241,1332,16.9962996044405,2.99859640168432
"2228",373340,"Lane","Oregon",39.4,52426,29705,64457,17.2649595542937,3.44350993732255
"2229",48547,"Lincoln","Oregon",51.6,47882,27861,7794,16.0545450800255,2.56246523987064
"2230",125048,"Linn","Oregon",39.6,55893,27345,16376,13.09577122385,3.09241251359478
"2231",30412,"Malheur","Oregon",36.1,43313,18974,5808,19.0977245824017,2.53518348020518
"2232",339641,"Marion","Oregon",36.6,59625,27338,46970,13.8293080046284,2.64072947612332
"2233",11303,"Morrow","Oregon",38.9,54269,23682,1632,14.4386446076263,2.28257984605857
"2234",804606,"Multnomah","Oregon",37.2,69176,39245,108947,13.5404160545658,2.83977499546362
"2235",83037,"Polk","Oregon",37,62691,29440,10263,12.3595505617978,3.06369449763358
"2236",1642,"Sherman","Oregon",51.4,51071,31615,220,13.3982947624848,2.07064555420219
"2237",26389,"Tillamook","Oregon",48.1,49895,27659,3365,12.7515252567358,2.08420175072947
"2238",77129,"Umatilla","Oregon",36.5,54699,24444,12926,16.7589363274514,3.26984662059666
"2239",26337,"Union","Oregon",40.2,52171,27646,3573,13.5664654288643,2.78315677563883
"2240",7004,"Wallowa","Oregon",52.6,51224,30485,941,13.4351798972016,2.18446601941748
"2241",26130,"Wasco","Oregon",40.8,53105,27445,2969,11.3624186758515,2.11634137007271
"2242",589481,"Washington","Oregon",36.7,82215,39679,52106,8.83930101224637,2.39295244460805
"2243",1415,"Wheeler","Oregon",59,40926,21702,195,13.7809187279152,2.3321554770318
"2244",104831,"Yamhill","Oregon",38.3,63902,31314,12117,11.5586038480984,1.97746849691408
"2245",102470,"Adams","Pennsylvania",43.9,67253,31590,7622,7.43827461696106,1.94398360495755
"2246",1221744,"Allegheny","Pennsylvania",40.8,61043,38709,138335,11.3227484644901,2.59383307796069
"2247",65867,"Armstrong","Pennsylvania",46.6,51410,27715,7215,10.9538919337453,2.80565381754141
"2248",165833,"Beaver","Pennsylvania",45.1,57807,31305,17994,10.8506750767338,2.50854775587489
"2249",48337,"Bedford","Pennsylvania",46.5,50509,26078,5679,11.7487638868775,2.14949210749529
"2250",418025,"Berks","Pennsylvania",39.9,63728,31571,48573,11.6196399736858,3.08139465342982
"2251",123157,"Blair","Pennsylvania",43.4,49181,28119,17648,14.3296767540619,2.05672434372386
"2252",60963,"Bradford","Pennsylvania",44.5,52358,28392,7643,12.5371126749012,2.10455522201991
"2253",626806,"Bucks","Pennsylvania",43.9,89139,45849,36275,5.78727708413768,2.2440755193792
"2254",186899,"Butler","Pennsylvania",43.3,70668,37811,14957,8.00271804557542,2.03157855312227
"2255",133009,"Cambria","Pennsylvania",45.4,46659,26008,19466,14.6350998804592,2.62839356735259
"2256",4611,"Cameron","Pennsylvania",52,41165,24528,698,15.137714161787,2.14703968770332
"2257",63887,"Carbon","Pennsylvania",46.2,57006,29202,7328,11.470252163977,3.15244102869128
"2258",161960,"Centre","Pennsylvania",32.3,60403,30753,26030,16.0718695974315,2.02766115090146
"2259",519560,"Chester","Pennsylvania",40.4,100214,50927,32620,6.27838940642082,2.1701054738625
"2260",38715,"Clarion","Pennsylvania",41.5,46680,25157,6107,15.7742477076069,2.83352705669637
"2261",79908,"Clearfield","Pennsylvania",45,49015,24403,10777,13.4867597737398,2.91710467037093
"2262",38915,"Clinton","Pennsylvania",38.6,50923,25794,5777,14.8451753822434,2.72645509443659
"2263",65715,"Columbia","Pennsylvania",41,50550,26787,9150,13.9237616982424,2.22628014912881
"2264",85665,"Crawford","Pennsylvania",43.2,50304,26582,10855,12.6714527519991,2.50977645479484
"2265",249328,"Cumberland","Pennsylvania",40.6,71269,37500,16370,6.56564846306873,1.80404928447667
"2266",275632,"Dauphin","Pennsylvania",39.7,60715,33639,33354,12.1009171649155,2.45798746154293
"2267",564554,"Delaware","Pennsylvania",39,74477,40026,54356,9.62813123279615,2.93683155198617
"2268",30340,"Elk","Pennsylvania",47.4,53440,29772,2836,9.34739617666447,2.37969676994067
"2269",273835,"Erie","Pennsylvania",39.7,51529,28306,41793,15.2621103949459,2.65050121423485
"2270",131302,"Fayette","Pennsylvania",45,47364,27368,21911,16.6874838159358,3.31297314587744
"2271",7313,"Forest","Pennsylvania",43.3,39717,15245,654,8.9429782578969,0.656365376726378
"2272",154147,"Franklin","Pennsylvania",41.6,63379,31221,14050,9.11467625059197,2.4288503830759
"2273",14506,"Fulton","Pennsylvania",45.4,53476,27396,1624,11.1953674341652,2.5989245829312
"2274",36870,"Greene","Pennsylvania",42.2,54776,27783,4482,12.1562245728234,1.96908055329536
"2275",45369,"Huntingdon","Pennsylvania",43.7,51678,25746,4917,10.8377967334524,2.42235887941105
"2276",85032,"Indiana","Pennsylvania",40.2,49320,26509,12898,15.1684071878822,3.10118543607113
"2277",43846,"Jefferson","Pennsylvania",43.9,47603,25509,6511,14.8497012270218,1.95228755188615
"2278",24624,"Juniata","Pennsylvania",42.9,53879,26239,2637,10.7090643274854,1.57163742690058
"2279",210652,"Lackawanna","Pennsylvania",42.1,52821,29899,29788,14.140857907829,2.14714315553615
"2280",540999,"Lancaster","Pennsylvania",38.6,66056,32194,53659,9.91850262200115,1.95194445830769
"2281",86727,"Lawrence","Pennsylvania",45.2,50204,28926,11670,13.4560171572867,3.06133038154208
"2282",139729,"Lebanon","Pennsylvania",41,60281,29130,14715,10.5310994854325,2.27798094883668
"2283",365052,"Lehigh","Pennsylvania",39.1,63897,33566,44387,12.1590896639383,3.00176413223322
"2284",317663,"Luzerne","Pennsylvania",42.8,53473,28972,45053,14.1826400934323,2.94494479999244
"2285",114330,"Lycoming","Pennsylvania",41.5,54241,27950,14691,12.8496457622671,2.47179218053004
"2286",41401,"McKean","Pennsylvania",43.2,48647,27023,6172,14.9078524673317,2.82843409579479
"2287",111518,"Mercer","Pennsylvania",44.7,50696,27639,14470,12.9754837784035,2.40768306461737
"2288",46276,"Mifflin","Pennsylvania",44,50219,25469,6127,13.2401244705679,1.66392946667819
"2289",168032,"Monroe","Pennsylvania",42.9,63934,29662,18550,11.0395638925919,3.33745953151781
"2290",823823,"Montgomery","Pennsylvania",41.2,91546,48845,47517,5.76786518463311,2.31372515698154
"2291",18259,"Montour","Pennsylvania",43.3,58333,34575,1836,10.0553151870311,0.974861712032422
"2292",302809,"Northampton","Pennsylvania",42.2,70471,35270,25000,8.25602937825494,2.48341363697909
"2293",91761,"Northumberland","Pennsylvania",44.5,48671,26389,11552,12.5892263597825,2.24823181961836
"2294",46053,"Perry","Pennsylvania",43.3,63718,30785,4223,9.16986949818687,1.74581460491173
"2295",1579075,"Philadelphia","Pennsylvania",34.4,45927,27924,373727,23.6674635466966,4.4897170812026
